date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,id
2022-01-22,21.0,6.3,13.6,1.5,3.0,13.6,17.69,752
2022-01-23,21.8,5.9,12.8,0.0,0.0,12.1,19.57,753
2022-01-24,22.7,5.4,13.5,0.0,0.0,17.5,18.87,754
2022-01-25,23.2,5.1,13.4,0.0,0.0,16.6,21.57,755
2022-01-26,22.6,6.8,14.1,0.0,0.0,12.4,21.61,756
2022-01-27,23.6,5.4,14.3,0.0,0.0,14.0,20.75,757
2022-01-28,22.9,6.8,13.9,0.1,1.0,24.1,19.93,758
2022-01-29,21.2,6.2,12.2,0.4,3.0,15.9,19.42,759
2022-01-30,22.8,5.4,14.1,0.0,0.0,14.4,20.85,760
2022-01-31,23.8,6.0,14.4,0.0,0.0,19.9,19.93,761
2022-02-01,24.9,5.3,14.8,0.0,0.0,23.7,22.29,762
2022-02-02,24.9,5.7,14.9,0.3,1.0,11.6,22.24,763
2022-02-03,24.3,5.5,14.9,0.1,1.0,17.1,22.08,764
2022-02-04,24.7,7.0,14.9,0.0,0.0,20.3,22.13,765
2022-02-05,21.3,3.5,11.5,0.1,1.0,15.6,20.45,766
2022-02-06,22.6,6.1,13.8,0.0,0.0,18.4,20.16,767
2022-02-07,21.7,7.2,13.3,0.8,2.0,24.4,17.6,768
2022-02-08,20.4,5.9,11.2,0.6,1.0,15.1,19.25,769
2022-02-09,21.1,4.0,12.1,0.0,0.0,13.6,22.44,770
2022-02-10,22.3,2.9,12.5,0.0,0.0,17.3,21.83,771
2022-02-11,22.1,2.6,12.1,0.0,0.0,20.2,23.93,772
2022-02-12,21.5,4.4,13.1,0.0,0.0,20.9,21.2,773
2022-02-13,18.2,7.9,11.8,0.4,3.0,24.1,16.42,774
2022-02-14,21.6,6.5,12.2,1.5,4.0,15.9,18.9,775
2022-02-15,20.8,7.2,14.2,0.2,2.0,8.4,20.29,776
2022-02-16,23.4,7.0,15.3,0.0,0.0,14.3,21.78,777
2022-02-17,25.0,6.1,15.9,0.0,0.0,9.9,23.85,778
2022-02-18,25.1,10.5,17.0,0.0,0.0,20.1,23.84,779
2022-02-19,25.1,7.3,15.9,0.0,0.0,24.6,23.5,780
2022-02-20,24.8,7.5,15.6,0.0,0.0,11.8,24.38,781
2022-02-21,26.0,7.5,16.8,0.0,0.0,9.7,23.83,782
2022-02-22,26.9,9.2,18.6,0.0,0.0,19.8,24.44,783
2022-02-23,27.6,10.1,19.4,0.0,0.0,13.2,25.48,784
2022-02-24,26.4,9.4,17.9,0.0,0.0,20.0,25.7,785
2022-02-25,25.3,8.5,17.1,0.0,0.0,18.1,24.52,786
2022-02-26,25.9,8.7,16.7,0.0,0.0,22.5,24.41,787
2022-02-27,25.7,10.5,17.0,0.0,0.0,21.1,26.29,788
2022-02-28,24.5,4.6,14.5,0.0,0.0,18.9,26.58,789
2022-03-01,25.8,9.1,16.9,0.0,0.0,14.8,26.59,790
2022-03-02,26.3,10.2,17.7,0.0,0.0,14.7,27.04,791
2022-03-03,26.8,7.5,17.7,0.0,0.0,20.7,26.33,792
2022-03-04,27.1,8.0,17.0,0.0,0.0,23.5,24.74,793
2022-03-05,25.8,7.8,16.9,0.0,0.0,21.0,24.96,794
2022-03-06,26.6,9.2,17.6,0.1,1.0,15.4,23.96,795
2022-03-07,25.5,10.2,18.0,0.2,2.0,19.8,21.19,796
2022-03-08,26.4,8.4,17.4,0.0,0.0,13.7,23.77,797
2022-03-09,27.8,6.1,17.4,0.0,0.0,19.4,26.96,798
2022-03-10,27.8,5.8,17.6,0.0,0.0,16.3,27.38,799
2022-03-11,28.3,6.3,17.3,0.0,0.0,23.8,27.45,800
2022-03-12,26.1,5.0,14.4,0.0,0.0,29.9,26.06,801
2022-03-13,27.6,5.1,15.8,0.0,0.0,17.1,25.95,802
2022-03-14,28.7,9.0,17.8,1.2,2.0,23.7,24.25,803
2022-03-15,24.4,10.0,16.6,2.4,2.0,20.9,22.65,804
2022-03-16,24.4,9.3,15.9,1.3,4.0,17.9,23.61,805
2022-03-17,24.8,7.6,16.5,0.8,2.0,23.1,25.61,806
2022-03-18,25.4,8.1,17.2,0.4,2.0,15.0,26.61,807
2022-03-19,25.4,8.8,16.9,1.1,2.0,19.9,25.11,808
2022-03-20,25.0,9.0,16.3,0.0,0.0,15.6,24.7,809
2022-03-21,26.9,8.8,18.0,0.0,0.0,20.9,25.95,810
2022-03-22,26.9,8.6,17.8,0.0,0.0,15.5,23.44,811
2022-03-23,27.3,8.0,17.5,0.0,0.0,20.2,28.5,812
2022-03-24,26.4,6.4,15.8,0.0,0.0,24.9,28.7,813
2022-03-25,24.5,8.0,15.8,0.0,0.0,30.0,26.72,814
2022-03-26,24.9,7.5,15.9,0.0,0.0,19.5,28.14,815
2022-03-27,26.1,9.7,17.6,0.0,0.0,23.4,25.33,816
2022-03-28,27.0,8.0,18.9,0.0,0.0,15.3,27.09,817
2022-03-29,30.3,9.1,19.2,0.0,0.0,17.7,27.44,818
2022-03-30,32.1,10.5,20.6,0.0,0.0,13.7,28.97,819
2022-03-31,30.5,10.2,20.1,0.0,0.0,22.9,28.51,820
2022-04-01,31.0,9.9,20.4,0.0,0.0,16.6,28.27,821
2022-04-02,30.6,12.7,21.7,0.0,0.0,18.6,26.59,822
2022-04-03,29.4,11.7,20.6,0.0,0.0,17.3,26.07,823
2022-04-04,30.1,10.6,20.2,0.0,0.0,21.3,27.57,824
2022-04-05,31.0,10.8,20.3,0.0,0.0,23.1,28.98,825
2022-04-06,28.4,10.0,19.8,0.0,0.0,12.0,28.98,826
2022-04-07,26.6,11.6,18.4,0.7,1.0,28.2,25.42,827
2022-04-08,22.8,7.2,14.3,2.8,4.0,19.3,21.7,828
2022-04-09,23.3,10.2,15.8,2.1,5.0,16.0,22.56,829
2022-04-10,25.5,8.6,17.0,1.6,2.0,14.2,25.69,830
2022-04-11,28.1,9.6,18.6,0.5,2.0,20.2,27.31,831
2022-04-12,27.3,11.5,18.8,2.8,4.0,19.3,24.42,832
2022-04-13,29.2,10.8,20.1,0.0,0.0,17.4,25.45,833
2022-04-14,27.9,14.3,20.9,0.0,0.0,19.0,23.36,834
2022-04-15,30.2,13.4,22.1,0.3,2.0,15.1,23.55,835
2022-04-16,30.9,12.9,22.5,0.7,1.0,19.2,26.87,836
2022-04-17,31.6,12.0,22.7,0.0,0.0,19.5,29.09,837
2022-04-18,30.3,13.2,21.6,0.6,3.0,26.5,26.25,838
2022-04-19,26.4,12.8,17.6,5.0,4.0,27.0,21.72,839
2022-04-20,27.1,9.8,18.1,1.0,3.0,20.9,26.4,840
2022-04-21,26.5,10.4,18.4,0.6,3.0,23.6,26.11,841
2022-04-22,24.9,9.5,17.2,1.7,6.0,18.2,27.13,842
2022-04-23,26.2,9.8,18.7,0.8,4.0,23.3,25.65,843
2022-04-24,28.0,10.1,19.0,1.4,4.0,25.8,25.51,844
2022-04-25,27.0,10.5,18.7,3.9,4.0,27.0,26.23,845
2022-04-26,22.9,11.1,16.2,6.5,6.0,27.8,22.38,846
2022-04-27,23.5,11.2,16.1,7.8,4.0,23.7,26.95,847
2022-04-28,24.8,9.5,17.8,0.0,0.0,18.8,24.58,848
2022-04-29,26.3,9.7,18.5,0.1,1.0,26.8,23.99,849
2022-04-30,26.8,10.9,19.6,0.0,0.0,20.6,22.6,850
2022-05-01,26.7,14.1,20.7,0.0,0.0,17.3,20.53,851
2022-05-02,29.8,11.0,20.7,0.0,0.0,17.4,26.69,852
2022-05-03,30.4,12.2,21.2,0.0,0.0,17.8,27.24,853
2022-05-04,30.4,12.4,20.9,0.2,1.0,29.4,25.86,854
2022-05-05,31.4,11.2,21.4,0.0,0.0,26.4,27.76,855
2022-05-06,31.2,14.3,21.6,4.3,5.0,24.4,24.06,856
2022-05-07,29.4,11.5,21.0,0.0,0.0,8.8,26.7,857
2022-05-08,28.8,12.2,20.9,1.2,1.0,30.1,22.64,858
2022-05-09,31.4,11.6,21.7,0.0,0.0,20.4,27.81,859
2022-05-10,32.9,14.4,23.0,0.0,0.0,29.9,28.66,860
2022-05-11,27.8,12.3,19.8,0.4,3.0,24.7,26.85,861
2022-05-12,29.2,10.1,18.9,0.0,0.0,21.9,29.93,862
2022-05-13,29.7,10.7,20.5,0.0,0.0,17.2,29.94,863
2022-05-14,31.2,11.5,20.8,0.0,0.0,24.2,29.16,864
2022-05-15,29.7,12.3,20.4,0.0,0.0,25.5,28.39,865
2022-05-16,29.0,10.1,20.1,0.0,0.0,19.1,30.84,866
2022-05-17,29.7,11.3,20.9,0.0,0.0,19.8,30.15,867
2022-05-18,30.4,11.1,21.9,0.0,0.0,20.1,28.27,868
2022-05-19,30.5,13.5,22.4,0.0,0.0,20.2,25.41,869
2022-05-20,30.4,12.5,22.2,0.4,1.0,10.2,26.63,870
2022-05-21,30.9,14.2,22.4,0.5,1.0,23.3,27.26,871
2022-05-22,28.8,15.3,20.7,0.0,0.0,27.6,23.04,872
2022-05-23,26.6,13.3,17.9,12.0,9.0,28.8,21.49,873
2022-05-24,25.5,11.2,18.1,0.9,4.0,45.7,22.29,874
2022-05-25,28.6,9.8,19.5,0.0,0.0,27.4,26.66,875
2022-05-26,28.8,12.5,20.3,0.1,1.0,27.5,25.64,876
2022-05-27,28.4,11.2,19.7,0.1,1.0,27.5,28.76,877
2022-05-28,28.4,11.1,19.6,0.0,0.0,19.4,29.15,878
2022-05-29,27.8,11.3,19.8,0.1,1.0,14.5,28.27,879
2022-05-30,29.0,13.2,20.3,0.1,1.0,26.4,27.01,880
2022-05-31,28.4,14.9,20.1,0.4,3.0,29.2,26.15,881
2022-06-01,27.6,14.4,19.7,0.8,7.0,19.3,25.69,882
2022-06-02,24.3,11.4,18.3,2.9,11.0,17.4,24.95,883
2022-06-03,27.9,11.0,19.3,0.0,0.0,15.5,30.1,884
2022-06-04,29.5,12.8,20.3,0.1,1.0,19.0,26.42,885
2022-06-05,28.8,14.2,21.3,0.0,0.0,19.8,25.4,886
2022-06-06,31.0,16.0,22.5,0.0,0.0,26.3,29.69,887
2022-06-07,29.1,12.0,20.9,0.0,0.0,24.7,30.34,888
2022-06-08,28.7,14.5,20.0,7.6,8.0,22.4,25.29,889
2022-06-09,24.6,14.1,17.3,18.8,12.0,16.6,21.19,890
2022-06-10,24.6,12.4,17.5,12.3,4.0,15.3,26.1,891
2022-06-11,25.0,12.1,18.1,1.7,6.0,15.6,27.32,892
2022-06-12,24.9,11.0,17.5,1.0,3.0,13.3,26.74,893
2022-06-13,24.4,11.5,17.9,0.3,2.0,18.1,24.84,894
2022-06-14,24.3,13.0,17.1,9.7,9.0,19.3,19.84,895
2022-06-15,22.6,13.6,16.9,10.3,13.0,16.6,17.99,896
2022-06-16,22.6,11.7,17.2,0.4,4.0,19.2,22.31,897
2022-06-17,24.0,11.9,16.2,3.5,8.0,15.6,24.47,898
2022-06-18,22.7,10.8,16.3,4.6,10.0,18.4,24.79,899
2022-06-19,23.9,12.8,16.7,19.0,12.0,28.0,22.58,900
2022-06-20,25.2,10.2,17.0,3.2,5.0,24.5,25.55,901
2022-06-21,22.9,13.6,16.7,15.9,18.0,21.3,18.28,902
2022-06-22,22.0,13.1,15.8,21.7,18.0,14.8,17.87,903
2022-06-23,21.7,12.3,16.2,0.5,2.0,24.5,22.85,904
2022-06-24,21.5,11.3,15.9,1.1,2.0,16.6,23.6,905
2022-06-25,21.0,11.1,15.7,9.1,7.0,17.1,20.73,906
2022-06-26,22.9,13.1,17.0,3.9,13.0,17.8,26.8,907
2022-06-27,22.3,11.3,16.1,11.5,9.0,16.6,22.33,908
2022-06-28,22.1,13.2,16.2,10.2,8.0,19.2,23.13,909
2022-06-29,23.2,13.3,17.3,3.1,10.0,14.5,27.44,910
2022-06-30,23.4,11.1,17.3,0.5,3.0,15.1,27.74,911
2022-07-01,22.0,12.0,17.2,0.1,1.0,13.5,24.62,912
2022-07-02,23.1,12.3,17.4,6.4,3.0,17.1,25.0,913
2022-07-03,24.6,12.9,18.4,0.4,4.0,22.8,27.36,914
2022-07-04,22.3,12.4,17.5,2.9,5.0,14.0,23.58,915
2022-07-05,22.3,12.4,16.8,7.9,5.0,18.0,22.59,916
2022-07-06,22.9,11.8,17.2,1.2,7.0,18.4,26.14,917
2022-07-07,21.5,13.0,16.4,12.8,11.0,13.9,20.82,918
2022-07-08,23.9,12.2,16.9,9.0,10.0,22.7,24.99,919
2022-07-09,22.6,13.1,16.7,5.4,11.0,15.2,23.61,920
2022-07-10,23.2,11.5,17.1,0.3,3.0,21.1,27.68,921
2022-07-11,23.9,11.8,16.8,4.5,6.0,15.3,24.07,922
2022-07-12,24.3,11.5,17.6,3.1,8.0,24.0,27.68,923
2022-07-13,22.4,11.5,16.7,6.9,8.0,10.8,26.41,924
2022-07-14,23.1,12.5,16.7,10.4,12.0,19.4,24.11,925
2022-07-15,22.2,11.4,16.1,10.0,15.0,23.4,20.78,926
2022-07-16,21.9,12.2,15.8,8.8,8.0,14.0,21.4,927
2022-07-17,22.3,12.4,15.5,4.6,3.0,13.2,21.85,928
2022-07-18,20.9,12.6,15.8,3.1,4.0,11.2,20.1,929
2022-07-19,23.8,11.8,17.5,0.5,1.0,11.9,26.31,930
2022-07-20,26.0,10.7,18.1,0.1,1.0,11.5,26.62,931
2022-07-21,25.7,13.0,18.9,0.2,2.0,19.8,29.51,932
2022-07-22,24.3,12.8,17.5,2.1,3.0,22.7,27.24,933
2022-07-23,22.8,12.1,16.6,2.9,7.0,21.7,24.85,934
2022-07-24,23.5,11.7,16.3,12.7,9.0,13.7,23.45,935
2022-07-25,21.0,12.6,16.0,26.2,10.0,15.2,18.8,936
2022-07-26,23.3,11.2,16.9,0.1,1.0,15.1,27.04,937
2022-07-27,20.8,12.2,15.8,7.2,5.0,12.8,23.96,938
2022-07-28,21.8,11.4,15.9,2.2,5.0,13.1,24.92,939
2022-07-29,20.6,12.2,15.8,16.2,12.0,12.7,19.67,940
2022-07-30,22.7,12.6,16.8,1.0,5.0,18.9,27.1,941
2022-07-31,21.4,10.9,15.7,10.7,12.0,23.4,26.03,942
2022-08-01,20.8,11.0,15.7,5.8,6.0,12.5,22.12,943
2022-08-02,22.4,11.2,16.1,8.3,9.0,11.9,23.28,944
2022-08-03,23.4,12.8,17.3,2.4,4.0,10.2,27.42,945
2022-08-04,24.4,12.4,17.5,1.4,7.0,15.4,26.31,946
2022-08-05,23.1,11.4,16.9,0.1,1.0,22.3,27.0,947
2022-08-06,22.6,10.0,16.4,0.1,1.0,21.6,27.12,948
2022-08-07,23.9,12.0,16.5,9.7,10.0,17.3,25.16,949
2022-08-08,22.2,11.2,15.9,9.9,11.0,17.7,25.24,950
2022-08-09,21.7,10.7,15.3,12.0,13.0,14.6,19.68,951
2022-08-10,22.4,12.2,16.7,0.7,6.0,20.8,23.65,952
2022-08-11,23.3,11.5,16.8,9.5,9.0,21.9,24.55,953
2022-08-12,23.2,12.2,16.7,3.3,11.0,13.6,24.03,954
2022-08-13,20.7,11.4,16.0,19.1,10.0,12.6,22.08,955
2022-08-14,21.0,11.3,16.0,6.7,4.0,14.8,22.7,956
2022-08-15,20.6,9.7,15.3,11.0,6.0,8.3,20.64,957
2022-08-16,20.3,12.1,15.5,7.0,8.0,12.2,19.13,958
2022-08-17,21.8,12.3,16.2,13.0,6.0,20.7,23.09,959
2022-08-18,21.7,11.4,15.8,9.4,10.0,11.9,22.61,960
2022-08-19,21.7,12.4,16.9,0.1,1.0,10.0,22.77,961
2022-08-20,21.0,10.2,15.5,11.9,9.0,13.8,18.36,962
2022-08-21,20.4,13.0,16.0,11.1,13.0,9.8,19.46,963
2022-08-22,22.0,11.8,16.3,1.7,10.0,16.2,23.88,964
2022-08-23,21.8,12.0,16.6,1.2,1.0,12.6,24.97,965
2022-08-24,23.0,12.2,16.6,12.4,6.0,18.8,24.66,966
2022-08-25,24.2,12.1,17.3,8.5,10.0,20.8,27.36,967
2022-08-26,21.9,10.4,15.6,2.1,3.0,12.4,26.46,968
2022-08-27,21.9,12.1,17.0,0.1,1.0,8.4,24.15,969
2022-08-28,22.1,11.4,16.1,15.2,6.0,12.4,19.92,970
2022-08-29,22.3,12.4,16.3,10.3,5.0,12.9,21.82,971
2022-08-30,23.1,10.1,15.9,6.4,5.0,15.5,23.75,972
2022-08-31,23.5,12.7,17.4,2.3,7.0,21.4,24.44,973
2022-09-01,23.9,13.0,17.6,4.3,12.0,21.6,26.69,974
2022-09-02,24.2,11.4,17.2,19.6,9.0,21.5,24.08,975
2022-09-03,22.7,13.6,16.8,18.5,11.0,23.7,20.29,976
2022-09-04,22.1,12.9,16.3,12.0,11.0,14.8,18.4,977
2022-09-05,21.6,11.6,15.9,2.9,11.0,17.7,16.87,978
2022-09-06,19.9,10.9,15.4,16.6,10.0,14.2,18.53,979
2022-09-07,21.0,13.0,16.2,18.2,18.0,16.2,18.08,980
2022-09-08,20.5,12.0,16.0,15.1,10.0,16.7,19.75,981
2022-09-09,22.1,11.2,15.8,0.0,0.0,13.4,26.91,982
2022-09-10,22.8,10.0,16.4,0.1,1.0,23.1,26.72,983
2022-09-11,23.1,10.4,16.3,1.0,7.0,17.2,20.79,984
2022-09-12,20.7,13.0,16.2,1.9,11.0,14.6,19.49,985
2022-09-13,21.1,12.5,15.9,5.1,16.0,16.8,20.67,986
2022-09-14,23.8,11.7,16.4,3.1,15.0,25.8,23.51,987
2022-09-15,20.8,11.8,15.6,15.8,17.0,20.2,16.13,988
2022-09-16,19.5,13.0,15.5,8.9,14.0,18.3,14.08,989
2022-09-17,21.9,13.0,16.0,11.2,12.0,13.0,19.21,990
2022-09-18,20.6,13.8,16.1,16.3,17.0,10.8,17.01,991
2022-09-19,21.8,13.5,16.2,22.6,17.0,13.2,21.29,992
2022-09-20,21.3,12.3,15.9,5.9,12.0,15.1,21.48,993
2022-09-21,21.3,12.8,16.1,2.3,13.0,22.1,20.36,994
2022-09-22,22.2,11.9,16.1,0.6,5.0,17.2,24.31,995
2022-09-23,21.1,11.2,15.8,1.1,8.0,17.4,22.34,996
2022-09-24,21.7,12.5,16.4,4.4,8.0,16.2,21.76,997
2022-09-25,20.9,13.6,16.2,16.0,13.0,13.8,18.55,998
2022-09-26,21.6,11.8,15.6,16.5,14.0,20.7,20.52,999
2022-09-27,21.2,11.9,15.3,3.6,15.0,20.6,19.98,1000
2022-09-28,20.4,12.3,15.1,5.4,16.0,19.9,18.82,1001
2022-09-29,21.2,8.0,13.6,0.9,6.0,25.4,18.88,1002
2022-09-30,20.0,9.4,13.5,0.3,3.0,14.9,23.3,1003
2022-10-01,21.8,7.6,13.7,0.0,0.0,19.1,25.22,1004
2022-10-02,22.4,8.2,14.2,0.0,0.0,19.3,25.15,1005
2022-10-03,20.9,7.6,14.2,0.1,1.0,21.5,24.11,1006
2022-10-04,20.6,10.4,14.9,0.2,1.0,11.6,21.99,1007
2022-10-05,19.9,9.7,14.6,7.0,4.0,18.0,17.49,1008
2022-10-06,20.3,12.1,15.0,17.6,14.0,13.3,17.12,1009
2022-10-07,21.1,12.1,15.6,1.0,10.0,20.7,22.06,1010
2022-10-08,20.6,12.2,15.2,1.3,12.0,20.7,20.17,1011
2022-10-09,19.1,10.2,14.0,3.1,12.0,23.8,14.76,1012
2022-10-10,18.4,10.0,14.0,3.0,13.0,20.4,14.25,1013
2022-10-11,19.8,11.1,14.8,1.2,7.0,17.5,12.75,1014
2022-10-12,22.3,10.7,16.2,0.0,0.0,18.8,21.19,1015
2022-10-13,22.2,9.4,15.2,0.0,0.0,17.6,24.4,1016
2022-10-14,21.7,9.5,15.0,0.0,0.0,15.3,24.27,1017
2022-10-15,22.8,9.9,15.9,0.0,0.0,20.7,22.6,1018
2022-10-16,23.4,11.4,16.7,0.0,0.0,14.2,22.07,1019
2022-10-17,22.5,12.3,16.6,9.4,8.0,16.3,18.85,1020
2022-10-18,21.9,12.7,15.6,20.1,15.0,18.4,13.56,1021
2022-10-19,17.6,10.6,13.9,0.7,5.0,20.7,10.67,1022
2022-10-20,19.5,8.6,13.6,0.2,2.0,13.5,18.78,1023
2022-10-21,19.7,9.2,14.5,1.2,3.0,12.3,13.58,1024
2022-10-22,22.1,9.3,15.8,0.0,0.0,15.3,18.78,1025
2022-10-23,24.2,9.9,17.1,0.2,2.0,9.0,20.93,1026
2022-10-24,25.1,13.0,18.4,0.0,0.0,10.9,21.74,1027
2022-10-25,24.9,13.1,18.1,0.0,0.0,21.3,23.12,1028
2022-10-26,24.8,11.2,17.8,0.0,0.0,16.1,19.3,1029
2022-10-27,22.7,11.1,16.4,1.7,3.0,18.1,16.69,1030
2022-10-28,25.3,10.0,17.5,0.1,1.0,13.5,20.64,1031
2022-10-29,23.7,11.9,16.9,0.2,2.0,22.5,17.01,1032
2022-10-30,23.6,10.1,16.2,0.4,1.0,20.2,18.03,1033
2022-10-31,23.7,8.7,15.5,3.4,4.0,16.4,18.95,1034
2022-11-01,24.6,10.7,17.2,0.1,1.0,17.9,21.75,1035
2022-11-02,24.6,11.3,17.2,0.1,1.0,19.7,22.77,1036
2022-11-03,25.3,10.7,17.1,0.0,0.0,15.8,20.93,1037
2022-11-04,25.0,9.4,17.5,0.1,1.0,17.4,18.88,1038
2022-11-05,23.8,10.8,17.2,0.0,0.0,13.5,19.27,1039
2022-11-06,25.1,9.9,17.9,0.0,0.0,20.1,20.89,1040
2022-11-07,25.0,11.4,17.3,0.0,0.0,19.2,23.21,1041
2022-11-08,23.7,9.5,15.9,0.5,4.0,21.3,21.44,1042
2022-11-09,24.0,9.4,15.4,0.0,0.0,16.4,22.06,1043
2022-11-10,24.6,8.5,16.1,0.0,0.0,16.7,21.53,1044
2022-11-11,26.3,8.6,16.4,0.0,0.0,14.3,22.39,1045
2022-11-12,25.4,9.9,17.2,0.0,0.0,18.8,21.3,1046
2022-11-13,25.1,8.8,16.4,0.0,0.0,15.3,20.38,1047
2022-11-14,25.7,8.3,16.6,0.0,0.0,11.6,21.59,1048
2022-11-15,25.1,12.7,17.8,0.0,0.0,16.3,20.56,1049
2022-11-16,23.8,10.0,16.1,0.0,0.0,12.5,20.48,1050
2022-11-17,23.3,7.0,15.4,0.1,1.0,19.7,20.33,1051
2022-11-18,22.7,9.4,15.6,1.2,1.0,16.1,17.99,1052
2022-11-19,22.8,7.9,15.1,0.0,0.0,19.4,16.47,1053
2022-11-20,18.6,11.2,14.1,0.2,2.0,17.5,14.4,1054
2022-11-21,21.1,8.4,14.0,3.9,4.0,15.5,15.81,1055
2022-11-22,21.5,8.6,14.4,0.1,1.0,16.0,18.59,1056
2022-11-23,22.4,9.1,15.8,0.1,1.0,7.2,17.16,1057
2022-11-24,22.9,8.2,15.2,0.0,0.0,21.5,15.42,1058
2022-11-25,24.3,10.1,16.4,0.1,1.0,14.1,18.87,1059
2022-11-26,24.4,8.1,15.8,0.0,0.0,10.5,19.73,1060
2022-11-27,24.0,8.4,16.1,0.2,2.0,10.5,19.35,1061
2022-11-28,23.2,11.1,15.9,0.3,2.0,24.8,17.67,1062
2022-11-29,23.7,7.6,15.3,0.2,1.0,10.1,18.06,1063
2022-11-30,24.9,12.4,17.4,0.1,1.0,22.8,16.46,1064
2022-12-01,22.3,10.9,15.7,0.0,0.0,19.3,19.52,1065
2022-12-02,23.2,8.1,15.2,0.0,0.0,16.0,18.89,1066
2022-12-03,24.5,9.9,15.6,1.3,4.0,18.9,17.32,1067
2022-12-04,21.4,7.5,14.3,0.0,0.0,15.8,20.26,1068
2022-12-05,23.3,8.0,14.8,0.0,0.0,8.9,19.76,1069
2022-12-06,23.9,6.7,16.4,0.0,0.0,11.8,19.89,1070
2022-12-07,25.3,8.4,15.9,0.0,0.0,21.4,20.75,1071
2022-12-08,22.5,5.9,13.4,0.0,0.0,14.0,20.23,1072
2022-12-09,22.4,7.8,14.2,0.0,0.0,8.7,18.96,1073
2022-12-10,22.8,6.8,14.9,0.0,0.0,12.7,19.04,1074
2022-12-11,22.8,6.1,14.3,0.0,0.0,14.2,20.18,1075
2022-12-12,22.4,6.0,14.3,0.0,0.0,10.5,19.76,1076
2022-12-13,23.5,6.4,14.2,0.0,0.0,11.7,20.06,1077
2022-12-14,24.3,4.4,14.0,0.0,0.0,15.2,20.39,1078
2022-12-15,24.0,6.4,13.8,0.0,0.0,16.1,19.98,1079
2022-12-16,24.4,5.3,14.1,0.0,0.0,11.9,19.76,1080
2022-12-17,22.8,7.0,14.4,0.0,0.0,11.4,19.12,1081
2022-12-18,22.9,6.9,14.8,0.0,0.0,9.3,18.84,1082
2022-12-19,22.4,6.2,14.4,0.0,0.0,10.3,19.49,1083
2022-12-20,22.5,8.4,14.5,0.0,0.0,22.6,19.42,1084
2022-12-21,20.8,5.2,12.3,0.0,0.0,11.2,17.01,1085
2022-12-22,21.5,6.9,14.4,0.0,0.0,15.6,18.42,1086
2022-12-23,19.9,8.0,13.8,0.7,5.0,22.9,14.14,1087
2022-12-24,19.7,7.4,12.8,0.1,1.0,12.5,14.82,1088
2022-12-25,14.8,6.5,10.5,2.1,5.0,11.8,13.71,1089
2022-12-26,16.6,4.2,10.3,0.1,1.0,14.0,15.74,1090
2022-12-27,17.9,5.7,11.1,0.0,0.0,10.2,18.98,1091
2022-12-28,20.5,2.9,10.7,0.0,0.0,14.2,18.32,1092
2022-12-29,21.2,3.4,11.0,0.0,0.0,17.6,16.07,1093
2022-12-30,20.3,5.9,12.1,0.1,1.0,12.3,14.43,1094
2022-12-31,21.1,8.2,13.7,0.0,0.0,11.9,16.86,1095
2023-01-01,20.6,5.2,12.4,0.0,0.0,12.7,17.61,1096
2023-01-02,21.8,5.7,13.0,0.0,0.0,16.2,16.58,1097
2023-01-03,22.6,5.9,13.7,0.0,0.0,9.9,18.61,1098
2023-01-04,22.1,7.4,14.1,0.0,0.0,13.2,20.13,1099
2023-01-05,21.6,9.2,14.1,0.1,1.0,21.2,19.68,1100
2023-01-06,21.1,8.3,13.7,0.0,0.0,11.6,19.5,1101
2023-01-07,21.4,4.9,13.4,0.0,0.0,10.6,20.26,1102
2023-01-08,21.5,8.4,14.0,0.0,0.0,23.1,20.57,1103
2023-01-09,21.3,7.4,13.5,0.0,0.0,11.3,18.21,1104
2023-01-10,20.6,8.8,13.9,0.1,1.0,18.9,18.08,1105
2023-01-11,19.3,5.2,12.4,0.0,0.0,9.2,17.95,1106
2023-01-12,21.1,7.0,13.6,0.0,0.0,18.7,17.61,1107
2023-01-13,19.6,8.5,12.5,0.6,5.0,19.9,18.1,1108
2023-01-14,20.0,5.4,12.1,0.0,0.0,12.2,20.85,1109
2023-01-15,20.8,3.4,12.1,0.0,0.0,9.4,20.71,1110
2023-01-16,22.9,3.8,13.2,0.0,0.0,12.0,21.25,1111
2023-01-17,24.8,7.1,15.0,0.0,0.0,13.1,20.95,1112
2023-01-18,24.4,4.8,14.4,0.0,0.0,11.6,20.62,1113
2023-01-19,24.6,10.6,16.4,0.0,0.0,13.5,19.7,1114
2023-01-20,24.8,7.7,15.2,0.0,0.0,13.6,20.77,1115
2023-01-21,24.6,6.6,15.3,0.0,0.0,14.2,20.59,1116
2023-01-22,23.6,6.7,14.3,0.1,1.0,17.3,21.11,1117
2023-01-23,24.1,5.7,14.0,0.0,0.0,19.9,21.41,1118
2023-01-24,25.0,3.9,13.9,0.0,0.0,11.2,21.77,1119
2023-01-25,23.9,6.0,14.5,0.0,0.0,15.5,21.69,1120
2023-01-26,22.1,7.7,13.6,0.0,0.0,20.1,19.96,1121
2023-01-27,22.3,4.2,12.2,0.0,0.0,11.1,22.0,1122
2023-01-28,23.4,6.1,14.3,0.0,0.0,15.4,21.11,1123
2023-01-29,24.4,9.2,16.4,0.0,0.0,10.2,21.55,1124
